id,city,DOB,address,longitude,sex,state,latitude,name,collection_id,email
1012367,Lockwood,1938-04-08T22:11:38Z,2249 BRUNSWICK ST,-77,F,New York,42,"ADERMANN,KOBY A",V_Participant,
1012368,Spencer,1952-12-08T22:11:38Z,PO BOX 715184,-76,M,New York,42,"BREILLAT,ALI J",V_Participant,
1012369,Waverly,1948-05-08T22:11:38Z,1831 CUSHMAN ST,-77,F,New York,42,"HUTCHEON,JONATHAN K",V_Participant,
1012370,Dryden,1949-01-08T22:11:38Z,2047 DOMADOR,-76,M,New York,42,"MULLEY,ELLIE D",V_Participant,
1012374,Mc Lean,1947-05-08T22:11:38Z,1846 W  HARDING,-76,M,New York,43,"TIER,HUDSON C",V_Participant,
1012376,Ithaca,1940-02-08T22:11:38Z,305 OTONO CT,-76,M,New York,42,"SENNITT,DOMINIC A",V_Participant,MISSYPOO@HOTMAIL.COM
1012377,Ithaca,1954-04-08T22:11:38Z,1775 COMSTOCK LN,-77,F,New York,42,"BENNETT,JAYDEN M",V_Participant,MISSYPOO@HOTMAIL.COM
1012378,Ithaca,1956-11-08T22:11:38Z,3845 KLAMATH WA,-76,M,New York,42,"ALLISON,HAYLEY L",V_Participant,MISSYPOO@HOTMAIL.COM
1012379,Ithaca,1952-03-08T22:11:38Z,376 ARDENDALE DR,-76,F,New York,42,"HILLIER,SPENCER C",V_Participant,MISSYPOO@HOTMAIL.COM
1012381,Newfield,1952-04-08T22:11:38Z,30 SILVERWOOD P,-77,F,New York,42,"PLANTE,STEPHANIE J",V_Participant,
1012383,Lansing,1941-04-08T22:11:38Z,2443 GENEVA AVENUE,-77,F,New York,43,"HYMAN,SAMUEL A",V_Participant,
1012384,Trumansburg,1950-02-08T22:11:38Z,1615 FLANIGAN WAY,-77,M,New York,43,"LANGSLOW,PHOEBE D",V_Participant,
1012385,Kingston,1938-08-08T22:11:38Z,557 S ELISEO DR #5,-74,F,New York,42,"IRVINE,MAX C",V_Participant,
1012386,Kingston,1941-05-08T22:11:38Z,2388 ALICE,-74,M,New York,42,"LAPSLEY,CONNOR A",V_Participant,missypo0@hotmail.com
1012388,Bearsville,1949-12-08T22:11:38Z,1998 NO CAPITAL AVE,-74,M,New York,42,"MINNS,BROOKE D",V_Participant,
1012389,Big Indian,1953-11-08T22:11:38Z,1704 3RD STREET,-74,F,New York,42,"RYDGE,LUCAS T",V_Participant,
1012390,Bloomington,1953-09-08T22:11:38Z,1500 ROBERTS DRIVE,-74,M,New York,42,"JACOBY,MILLA A",V_Participant,
1012391,Boiceville,1938-12-08T22:11:38Z,245 CERRO CHICO,-74,F,New York,42,"HAENKE,ALICA S",V_Participant,
1012392,Chichester,1939-11-08T22:11:38Z,2536 DEWBERRY DR,-74,M,New York,42,"LAKE,PHOEBE R",V_Participant,
1012393,Connelly,1948-03-08T22:11:38Z,910 MONTEREY ST #7/E-12,-74,F,New York,42,"LYSTER,JAYDEN R",V_Participant,
1012394,Cottekill,1949-08-08T22:11:38Z,418 CORTE CADIZ,-74,M,New York,42,"HANNAM,LOGAN E",V_Participant,
1012395,Cragsmoor,1945-05-08T22:11:38Z,130 N 3RD AVE TRAILER 5,-74,F,New York,42,"PARER,TAYLAH J",V_Participant,
1012397,Esopus,1942-02-08T22:11:38Z,"2515 39TH AVE,APT. 24",-74,F,New York,42,"SMITHERS,CLAIRE C",V_Participant,
1012398,Glasco,1951-09-08T22:11:38Z,1832 S BAIRD CRT,-74,M,New York,42,"MANESSIS,ALANNAH M",V_Participant,
1012399,Glenford,1943-09-08T22:11:38Z,210 ADELLA ST #C,-74,F,New York,42,"MCCASH,LUCA E",V_Participant,
1012401,High Falls,1953-06-08T22:11:38Z,PO BOX 551122,-74,F,New York,42,"HARITOS,SAM A",V_Participant,
1012403,Hurley,1946-03-08T22:11:38Z,35481 NEWARK BLVD APT A,-74,F,New York,42,"ANNEAR,JOEL B",V_Participant,
1012405,Lake Hill,1948-04-08T22:11:38Z,3918 OAK VILLA CIRCLE,-74,F,New York,42,"HAIN,RUBY T",V_Participant,
1012406,Lake Katrine,1945-12-08T22:11:38Z,17075 DEVONSHIRE ST #209,-74,M,New York,42,"GRAHAMSLAW,MIKAYLA T",V_Participant,
1012408,Mount Marion,1956-06-08T22:11:38Z,1205 NE 7TH STREET SUITE 219 ,-74,M,New York,42,"YENCKEN,KAI A",V_Participant,
1012410,Napanoch,1946-12-08T22:11:38Z,130 E MAPLE ST,-74,M,New York,42,"NERLI,JETT E",V_Participant,
1012411,Olivebridge,1945-04-08T22:11:38Z,615 TRAVIS BLVD APT 9,-74,F,New York,42,"WIECK,SIENNA D",V_Participant,
1012412,Phoenicia,1938-01-08T22:11:38Z,310 MAIDEN LN,-74,M,New York,42,"KERRIGAN,BLAKE A",V_Participant,
1012413,Pine Hill,1948-10-08T22:11:38Z,1625 RICHLAND #,-74,F,New York,42,"MITFORD,PATRICK S",V_Participant,MARGARITA@CHALLENGEDAY.ORG
1012414,Port Ewen,1946-03-08T22:11:38Z,2127 OAKWOOD COURT,-74,M,New York,42,"HEYES,ANNABELLE L",V_Participant,
1012415,Rifton,1938-10-08T22:11:38Z,"3100 BRIDGEPORT,APT D",-74,F,New York,42,"SCHOENHEIMER,ANNABELLE J",V_Participant,
1012417,Ruby,1948-05-08T22:11:38Z,2602 BELMONT LANE,-74,F,New York,42,"BUNCE,NATASHA Z",V_Participant,
1012418,Saugerties,1942-01-08T22:11:38Z,842 COMMERCIAL AVE,-74,M,New York,42,"LAMPE,ZANE A",V_Participant,
1012420,Shokan,1938-10-08T22:11:38Z,P.O. BOX 1219,-74,M,New York,42,"PROPSTING,CHRISTIAN J",V_Participant,
1012422,Stone Ridge,1954-12-08T22:11:38Z,2300 CALIFORNIA 201,-74,M,New York,42,"READING,LUCY K",V_Participant,
1012423,Tillson,1945-01-08T22:11:38Z,629 WADDELL WAY,-74,F,New York,42,"RASON,PAIGE W",V_Participant,
1012425,Wawarsing,1940-02-08T22:11:38Z,10624 FAIR OAKS BLVD #44,-74,F,New York,42,"ZEAL,JESSICA M",V_Participant,
1012428,West Park,1947-08-08T22:11:38Z,2020 116TH AVE NE STE 100,-74,M,New York,42,"SCOTT,BRODIE S",V_Participant,
1012430,Willow,1951-01-08T22:11:38Z,7956 LUPINE WAY #52,-74,M,New York,42,"HEIDENREICH,BROOKE L",V_Participant,
1012431,Woodstock,1956-08-08T22:11:38Z,2500 NORTH STATE ST,-74,F,New York,42,"GREGG,LUCAS M",V_Participant,
1012434,Highland,1938-05-08T22:11:38Z,510 ELLA DR,-74,M,New York,42,"STONEMAN,JAMIE I",V_Participant,
1012436,Milton,1944-10-08T22:11:38Z,3567 QUEENSLEND CRT,-74,M,New York,42,"GUY,LUCY X",V_Participant,
1012437,Modena,1938-12-08T22:11:38Z,2219 BUCHANAN RD 6,-74,F,New York,42,"LUMSDAINE,NATASHA C",V_Participant,
1012438,New Paltz,1949-09-08T22:11:38Z,1441 CASA CUENA,-74,M,New York,42,"LOADER,IMOGEN E",V_Participant,
1012440,Walker Valley,1941-03-08T22:11:38Z,1607 32ND AVE,-74,M,New York,42,"BAGSHAW,JAKE K",V_Participant,
1012441,Wallkill,1948-03-08T22:11:38Z,951 BLANCO CIR #A-10,-74,F,New York,42,"LAURIE,JAXON G",V_Participant,
1012442,Glens Falls,1940-04-08T22:11:38Z,482 AVE A,-74,M,New York,43,"MEHAFFEY,SCARLETT J",V_Participant,
1012443,Queensbury,1944-07-08T22:11:38Z,4944 CORONADO AVE,-74,F,New York,43,"KEMBLE,DOMINIC L",V_Participant,
1012444,Adirondack,1944-09-08T22:11:38Z,100 AVRAM AVENUE 101,-74,M,New York,44,"DUNDAS,FLYNN C",V_Participant,
1012445,Athol,1947-11-08T22:11:38Z,1545 SO DIVISAD,-74,F,New York,43,"DESCHAMPS,NATE C",V_Participant,
1012446,Bakers Mills,1952-07-08T22:11:38Z,"161 PORT CIRCLE,APT. 27",-74,M,New York,44,"CULPIN,JOHN M",V_Participant,
1012448,Brant Lake,1945-02-08T22:11:38Z,4554 E SIERRA MADRE #D,-74,M,New York,44,"LIPSCOMBE,ANNABELLE B",V_Participant,
1012450,Cleverdale,1942-09-08T22:11:38Z,358 ALIDA WAY #4,-74,M,New York,43,"MUMMERY,ALANNAH J",V_Participant,
1012451,Diamond Point,1952-09-08T22:11:38Z,1543 BLACK OAK DR,-74,F,New York,44,"WHITFELD,DANIEL S",V_Participant,
1012453,Johnsburg,1953-12-08T22:11:38Z,"3939 PACIFIC BLVD., #1",-74,F,New York,44,"PETTERD,ARCHER M",V_Participant,
1012454,Kattskill Bay,1947-04-08T22:11:38Z,4774 TREGO DRIVE,-74,M,New York,43,"LAVARACK,MACKENZIE M",V_Participant,
1012457,North Creek,1947-03-08T22:11:38Z,7475 19TH ST,-74,F,New York,44,"HARDESS,SCARLETT R",V_Participant,
1012458,North River,1949-06-08T22:11:38Z,1938 TENNESSEE,-74,M,New York,44,"WESTWOOD,ERIN A",V_Participant,
1012459,Pottersville,1954-09-08T22:11:38Z,11683 VIA VISTA,-74,F,New York,44,"BJELKE-PETERSEN,EMMA J",V_Participant,
1012460,Riparius,1941-03-08T22:11:38Z,62  ARLINGTON  DR,-74,M,New York,44,"ROLLAND,OSCAR M",V_Participant,
1012461,Silver Bay,1947-03-08T22:11:38Z,P O BOX 250353,-74,F,New York,44,"BIRKS,ABBY A",V_Participant,
1012462,Stony Creek,1955-09-08T22:11:38Z,P O BOX 5023,-74,M,New York,43,"CONNELL,XAVIER A",V_Participant,CANCERMOMA@YAHOO.COM
1012463,Warrensburg,1949-04-08T22:11:38Z,1228 KENNETH ST,-74,F,New York,44,"WHELAN,OLIVIA T",V_Participant,dhiqudaby@yahoo.com
1012464,Wevertown,1942-02-08T22:11:38Z,1444 WINDWOOD C,-74,M,New York,44,"DUESBURY,JORDAN I",V_Participant,
1012465,Eagle Bridge,1949-11-08T22:11:38Z,45 OAK ST N,-73,F,New York,43,"KREITMAYER,SEBASTIAN G",V_Participant,
1012466,Argyle,1955-06-08T22:11:38Z,3627 NORWOOD AV,-73,M,New York,43,"HELPMAN,MADELEINE H",V_Participant,
1012468,Clemons,1953-12-08T22:11:38Z,3334 GOULD WAY,-73,M,New York,44,"GLENNY,SOFIA B",V_Participant,
1012471,Fort Ann,1948-11-08T22:11:38Z,130 SAN FERNAND,-73,F,New York,43,"BELLINGSHAUSEN,HUGO E",V_Participant,
1012472,Fort Edward,1944-01-08T22:11:38Z,264 HOWES DRIVE,-74,M,New York,43,"CARDELL-OLIVER,SOPHIE M",V_Participant,
1012473,Granville,1945-09-08T22:11:38Z,,-73,F,New York,43,"CRESPIN,LINCOLN B",V_Participant,
1012474,Greenwich,1941-06-08T22:11:38Z,84 WESSEX WAY,-74,M,New York,43,"MORTLOCK,AVA H",V_Participant,
1012476,Hartford,1954-03-08T22:11:38Z,18350 ROSCOE BLVD #504,-73,M,New York,43,"HEIDENREICH,BROOKE J",V_Participant,
1012477,Hudson Falls,1945-06-08T22:11:38Z,2324 SACRAMENTO ST,-74,F,New York,43,"BALDWIN,RUBY C",V_Participant,
1012479,Middle Falls,1938-12-08T22:11:38Z,1860 HAYES STREET,-74,F,New York,43,"CORRIGAN,DARCY A",V_Participant,
1012480,Middle Granville,1954-05-08T22:11:38Z,3701 SILVER OAK PLACE,-73,M,New York,43,"HEFFRON,JADE T",V_Participant,
1012481,North Granville,1943-12-08T22:11:38Z,1298 LEAFWOOD HTS,-73,F,New York,43,"HARVEY,ISABELLE E",V_Participant,
1012482,Putnam Station,1955-10-08T22:11:38Z,20190 ARGONAUT DR,-73,M,New York,44,"FIELDER,JONATHAN E",V_Participant,
1012483,Salem,1950-07-08T22:11:38Z,2410 BELVIDERE RD.,-73,F,New York,43,"BECKE,MADISON O",V_Participant,
1012486,Red Creek,1939-12-08T22:11:38Z,32838 WATERGULCH RD,-77,M,New York,43,"CARVOSSO,NICHOLAS M",V_Participant,
1012487,Savannah,1951-06-08T22:11:38Z,6112 SPRINGER WAY,-77,F,New York,43,"LOMBARD,HAYDEN S",V_Participant,
1012489,Alton,1943-09-08T22:11:38Z,1381-3 27TH STR,-77,F,New York,43,"MCCALLUM,MASON C",V_Participant,
1012491,East Williamson,1949-02-08T22:11:38Z,1805 TRIBUTE ROAD H,-77,F,New York,43,"GIBLIN,JORDAN A",V_Participant,
1012492,Lyons,1946-11-08T22:11:38Z,17033 VIA ALAMI,-77,M,New York,43,"DUNNE,HUGO G",V_Participant,
1012496,North Rose,1953-06-08T22:11:38Z,434 STANISLAUS,-77,M,New York,43,"PITHER,ASHTON C",V_Participant,
1012498,Ontario Center,1942-11-08T22:11:38Z,4586 E CONEJO,-77,M,New York,43,"MASSY-GREENE,SOFIA H",V_Participant,
1012499,Palmyra,1940-07-08T22:11:38Z,1333 NO WISHON,-77,F,New York,43,"COPE,KATE N",V_Participant,
1012501,Rose,1956-02-08T22:11:38Z,50 PROSPECT ST,-77,F,New York,43,"LAZENBY,MARCUS M",V_Participant,
1012506,Williamson,1938-01-08T22:11:38Z,155 W FLORINDA,-77,M,New York,43,"RUBENSOHN,KEIRA S",V_Participant,
1012507,Wolcott,1944-06-08T22:11:38Z,8200 OCEANVIEW TERR #323,-77,F,New York,43,"WADDELL,LARA D",V_Participant,
1012508,Amawalk,1950-04-08T22:11:38Z,"83 SCRIPPS DRIVE, SUITE 310",-74,M,New York,41,"CORRIE,ELIJAH A",V_Participant,
1012510,Ardsley On Hudson,1945-04-08T22:11:38Z,2850 OLIVE,-74,M,New York,41,"LORIMER,CALLUM A",V_Participant,
1012511,Armonk,1956-10-08T22:11:38Z,7635 W WALNUT A,-74,F,New York,41,"PEMULWUY,MADDISON D",V_Participant,
1012512,Baldwin Place,1952-05-08T22:11:38Z,2501 EAST 104TH AVENUE,-74,M,New York,41,"PROBY,RUBY T",V_Participant,
1012513,Bedford,1941-12-08T22:11:38Z,987 SISKIYOU BLVD.,-74,F,New York,41,"DEVINE,GEORGIA M",V_Participant,
1012514,Bedford Hills,1943-04-08T22:11:38Z,12555 SYCAMORE AVE,-74,M,New York,41,"WISEMAN,MADELINE B",V_Participant,
1012517,Chappaqua,1944-10-08T22:11:38Z,PO BOX 579743,-74,F,New York,41,"MUNTZ,JAMIE G",V_Participant,
1012518,Crompond,1953-07-08T22:11:38Z,317 MOFFAT BLVD #22,-74,M,New York,41,"BURNSIDE,LAYLA Z",V_Participant,
1012521,Croton On Hudson,1948-02-08T22:11:38Z,16311 VENTURA BLVD #1205,-74,F,New York,41,"VAUX,PAIGE C",V_Participant,
1012522,Croton On Hudson,1949-09-08T22:11:38Z,1135 GLEN ELLEN CT,-74,M,New York,41,"MALE,RILEY A",V_Participant,
1012523,Dobbs Ferry,1953-08-08T22:11:38Z,9329 SIERRA SPRING WAY,-74,F,New York,41,"CHEONG CHEOK HONG,AIDEN K",V_Participant,
1012524,Elmsford,1937-11-08T22:11:38Z,P O BOX 951554,-74,M,New York,41,"MARCH,REBECCA C",V_Participant,
1012525,Goldens Bridge,1938-06-08T22:11:38Z,5151 RIDGEWOOD,-74,F,New York,41,"WELLISH,SEBASTIAN Z",V_Participant,
1012526,Granite Springs,1951-07-08T22:11:38Z,9 WESSIX CT,-74,M,New York,41,"SCHEY,DYLAN M",V_Participant,
1012527,Harrison,1952-08-08T22:11:38Z,94-1123 KA UKA BLVD APT B202,-74,F,New York,41,"SARGENT,MAYA P",V_Participant,
1012529,Hawthorne,1942-11-08T22:11:38Z,5041 10TH AVENUE,-74,F,New York,41,"SPEDDING,MAKAYLA R",V_Participant,
1012530,Irvington,1951-12-08T22:11:38Z,7525 HIGHLAND O,-74,M,New York,41,"BARUNGA,AIDEN M",V_Participant,
1012531,Jefferson Valley,1954-02-08T22:11:38Z,1380 LONG MEADOW DR,-74,F,New York,41,"WESTON,TAYLAH S",V_Participant,
1012533,Larchmont,1947-10-08T22:11:38Z,1760 TYRREL LANE,-74,F,New York,41,"MULLAWIRRABURKA,NATALIE A",V_Participant,YUNLANDER@YAHOO.COM
1012534,Lincolndale,1948-01-08T22:11:38Z,3650 HWY 175,-74,M,New York,41,"FREEDMAN,LUCA I",V_Participant,
1012538,Mohegan Lake,1950-09-08T22:11:38Z,1112 6TH AVE STE 300,-74,M,New York,41,"SYNAN,JADE T",V_Participant,
1012539,Montrose,1948-09-08T22:11:38Z,9124 NASREEN DR,-74,F,New York,41,"CURRY,TAYLA A",V_Participant,
1012541,Mount Vernon,1955-12-08T22:11:38Z,8526 N BOYD,-74,F,New York,41,"RODD,ISABELLA G",V_Participant,
1012542,Mount Vernon,1944-04-08T22:11:38Z,5618 PARK CIR S,-74,M,New York,41,"MORISSET,LARA R",V_Participant,
1012543,Mount Vernon,1953-06-08T22:11:38Z,3672 BASSETT COURT,-74,F,New York,41,"TEDBURY,LIAM M",V_Participant,liberianpearl@gmail.com
1012544,Mount Vernon,1950-12-08T22:11:38Z,412 HICKERY CIRCLE,-74,M,New York,41,"LEEPER,HENRY A",V_Participant,liberianpearl@gmail.com
1012545,North Salem,1944-12-08T22:11:38Z,9201 MADISON AVE #1,-74,F,New York,41,"MARCONI,LEO S",V_Participant,liberianpearl@gmail.com
1012546,Ossining,1941-11-08T22:11:38Z,125 CIRO AVEUE #240,-74,M,New York,41,"MINCHIN,SAVANNAH J",V_Participant,liberianpearl@gmail.com
1012547,Peekskill,1939-05-08T22:11:38Z,637 WEST ROBINSON,-74,F,New York,41,"SERLE,LACHLAN A",V_Participant,liberianpearl@gmail.com
1012548,Cortlandt Manor,1951-09-08T22:11:38Z,720 PIONEER ST,-74,M,New York,41,"BURNAGE,ASHLEY E",V_Participant,liberianpearl@gmail.com
1012549,Pleasantville,1946-04-08T22:11:38Z,"5 MADRONE AVE,APT 12",-74,F,New York,41,"PATEN,JOHN K",V_Participant,liberianpearl@gmail.com
1012550,Port Chester,1951-09-08T22:11:38Z,2449 COURT STREET #A,-74,M,New York,41,"LINGER,ADAM B",V_Participant,liberianpearl@gmail.com
1012551,Pound Ridge,1956-08-08T22:11:38Z,155 CAMBRIDGE DR,-74,F,New York,41,"LABILLIERE,NICHOLAS A",V_Participant,liberianpearl@gmail.com
1012553,Purdys,1945-10-08T22:11:38Z,1248 CAPUCHINO AVE,-74,F,New York,41,"MCNAMARA,ISABELLE E",V_Participant,
1012554,Rye,1946-04-08T22:11:38Z,18555 BUTTERFIELD BLVD APT 713,-74,M,New York,41,"BARRENGER,LEAH J",V_Participant,
1012558,Somers,1953-03-08T22:11:38Z,7624 PINEVALLEY DR,-74,M,New York,41,"WINSOR,JASPER B",V_Participant,
1012559,South Salem,1953-06-08T22:11:38Z,631 PERALTA AVE,-74,F,New York,41,"MCDOWELL,BIANCA O",V_Participant,
1012560,Tarrytown,1948-11-08T22:11:38Z,33263 5TH STREET,-74,M,New York,41,"PIGUENIT,ALICA A",V_Participant,
1012561,Thornwood,1939-12-08T22:11:38Z,1250 E SHAW #242,-74,F,New York,41,"WILLMOTT,KATIE T",V_Participant,
1012562,Valhalla,1941-02-08T22:11:38Z,2267 PASETTA APT 3,-74,M,New York,41,"HALSE,BROCK C",V_Participant,
1012563,Verplanck,1944-07-08T22:11:38Z,3075 LATHAM LAN,-74,F,New York,41,"DIBDIN,BLAKE J",V_Participant,
1012565,Yorktown Heights,1947-11-08T22:11:38Z,540 28TH ST APT 42,-74,F,New York,41,"O'HEA,CHRISTOPHER M",V_Participant,
1012567,White Plains,1954-11-08T22:11:38Z,42 GOLDEN GATE,-74,F,New York,41,"BISCOE,LAUREN D",V_Participant,
1012568,White Plains,1953-12-08T22:11:38Z,43600 Mission Blvd,-74,M,New York,41,"BAYLEE,JOSHUA H",V_Participant,
1012569,West Harrison,1945-07-08T22:11:38Z,116 W ORANGE AVE,-74,F,New York,41,"TOLL,JULIAN S",V_Participant,
1012570,White Plains,1942-10-08T22:11:38Z,"9835 BLAKEMORE AVE,P.O.BOX  24315",-74,M,New York,41,"STAINFORTH,HAYLEY B",V_Participant,
1012571,White Plains,1941-02-08T22:11:38Z,140 UWAPO RD #50- 202,-74,F,New York,41,"HARDACRE,LARA H",V_Participant,
1012572,White Plains,1946-03-08T22:11:38Z,6685 MOSQUITO RD,-74,M,New York,41,"MAITLAND,ANNABELLE J",V_Participant,
1012573,White Plains,1946-10-08T22:11:38Z,4144 REDWOOD HWY,-74,F,New York,41,"GAME,BELLA L",V_Participant,
1012576,Yonkers,1944-07-08T22:11:38Z,P.O. BOX 200,-74,M,New York,41,"CADELL,SCARLETT R",V_Participant,
1012577,Yonkers,1954-07-08T22:11:38Z,"128 TURQUOISE WAY ,195 EAST MARKET ST",-74,F,New York,41,"MAYRHOFER,AARON E",V_Participant,
1012579,Hastings On Hudson,1952-03-08T22:11:38Z,1830 ANTLER RD,-74,F,New York,41,"MINOGUE,RUBY H",V_Participant,
1012580,Tuckahoe,1941-12-08T22:11:38Z,wah 01/22/08,-74,M,New York,41,"BAGE,BIANCA D",V_Participant,
1012582,Eastchester,1940-09-08T22:11:38Z,7608 MOOSE CREE,-74,M,New York,41,"GLEADOW,ALANA S",V_Participant,
1012583,Yonkers,1945-04-08T22:11:38Z,4425 DEERFIELD DRIVE,-74,F,New York,41,"LEEPER,LUCY J",V_Participant,
1012585,New Rochelle,1956-03-08T22:11:38Z,1530 E EARLY AVE,-74,F,New York,41,"SLOMAN,ALICA M",V_Participant,
1019587,New Rochelle,1948-10-08T22:11:38Z,6387 N CARICA AVE,-74,F,New York,41,"CRACE,STEPHANIE A",V_Participant,
1019588,New Rochelle,1949-09-08T22:11:38Z,"7624 BIRDIE COURT,#1",-74,M,New York,41,"LITHGOW,BRAYDEN C",V_Participant,
1019589,Arcade,1953-09-08T22:11:38Z,4059 SILVERADO TRAIL,-78,F,New York,43,"DARVALL,ABIGAIL J",V_Participant,
1019590,Attica,1956-04-08T22:11:38Z,390 SCARLET OAK DRIVE,-78,M,New York,43,"LEICHHARDT,OWEN A",V_Participant,
1019591,Bliss,1944-07-08T22:11:38Z,2735 QUIMBY RD,-78,F,New York,43,"MORELL,JASMINE A",V_Participant,
1019592,Cowlesville,1947-06-08T22:11:38Z,8366 OLIVIA RD,-78,M,New York,43,"VICKERY,JAMES M",V_Participant,
1019593,Dale,1939-05-08T22:11:38Z,310 SYCAMORE AV,-78,F,New York,43,"KILVINGTON,WILL M",V_Participant,
1019594,Gainesville,1949-07-08T22:11:38Z,3571 BOYER CIR,-78,M,New York,43,"PITTMANN,ANGUS K",V_Participant,
1019597,North Java,1943-03-08T22:11:38Z,2037 ZINFANDEL AVE #303,-78,F,New York,43,"BARGE,JOEL A",V_Participant,
1019598,Pike,1956-01-08T22:11:38Z,2610 W HORIZON RIDGE PKWY #100,-78,M,New York,43,"ALLAN,DOMINIC S",V_Participant,
1019599,Strykersville,1951-05-08T22:11:38Z,1195 KRONA LN,-78,F,New York,43,"FABRO,FINN I",V_Participant,
1019600,Varysburg,1938-12-08T22:11:38Z,620 WACKHAM PL,-78,M,New York,43,"ESMOND,ISAAC M",V_Participant,
1019601,Castile,1940-01-08T22:11:38Z,1221 BLUFF AVE,-78,F,New York,43,"CHRISTIAN,RACHEL T",V_Participant,
1019603,Portageville,1938-01-08T22:11:38Z,18761 SPYGLASS RD,-78,F,New York,43,"REMBERT,JAXON A",V_Participant,
1019604,Silver Lake,1956-07-08T22:11:38Z,3160 MC KEAN DR,-78,M,New York,43,"BULEY,BROCK S",V_Participant,
1019605,Silver Springs,1947-07-08T22:11:38Z,2560 N TEXAS ST STE C,-78,F,New York,43,"PERIVOLARIS,JOSEPH A",V_Participant,
1019606,Warsaw,1940-11-08T22:11:38Z,3536 TRINITY CT,-78,M,New York,43,"CAZALY,SAMUEL J",V_Participant,
1019607,Wyoming,1939-07-08T22:11:38Z,"18872 HOVER STREET,#1",-78,F,New York,43,"HEBBLETHWAITE,AIDAN J",V_Participant,
1019608,Bellona,1953-03-08T22:11:38Z,"257 AURORA AVE,#1",-77,M,New York,43,"BIBB,CALLUM L",V_Participant,
1019609,Branchport,1948-09-08T22:11:38Z,6089 STANLEY CT,-77,F,New York,43,"RUMPF,RYAN J",V_Participant,
1019610,Dresden,1950-07-08T22:11:38Z,218 E CAMERON AVE APT D,-77,M,New York,43,"TARDENT,SEAN S",V_Participant,
1019611,Keuka Park,1949-03-08T22:11:38Z,1147 RIGGIN AVE,-77,F,New York,43,"COUNGEAU,JETT J",V_Participant,
1019612,Middlesex,1956-02-08T22:11:38Z,3540 W. FEDORA AVE.,-77,M,New York,43,"WENTCHER,JASPER K",V_Participant,
1019613,Penn Yan,1946-09-08T22:11:38Z,"3390 G ST APT D,APT 17",-77,F,New York,43,"LARDNER,LAYLA C",V_Participant,
1019614,Rushville,1948-04-08T22:11:38Z,620 CONTRA COSTA BL #20,-77,M,New York,43,"ROOKE,RYAN A",V_Participant,
1019615,Dundee,1956-07-08T22:11:38Z,7747 GREENBACK LN APT707,-77,F,New York,43,"SCHARDT,JULIAN A",V_Participant,
1019616,Himrod,1954-03-08T22:11:38Z,33 OLIVE AVENUE,-77,M,New York,43,"LEGGE,JEREMY C",V_Participant,
1019617,Lakemont,1940-02-08T22:11:38Z,7120 CROSS CREEK CIR,-77,F,New York,43,"MCLAURIN,LIAM J",V_Participant,
1019619,Bentonville,1940-05-08T22:11:38Z,"418 MARTHA ST ,WAY",-84,F,Ohio,39,"PARTRIDGE,DYLAN A",V_Participant,
1019621,Blue Creek,1952-06-08T22:11:38Z,3113 GROON DR,-83,F,Ohio,39,"SCHARDT,EDEN F",V_Participant,frank101smith@aol.com
1019622,Cherry Fork,1939-04-08T22:11:38Z,1670 MARKET ST 65,-84,M,Ohio,39,"STRELE,HOLLY G",V_Participant,frank101smith@aol.com
1019623,Lynx,1943-02-08T22:11:38Z,4600 77TH STREET,-83,F,Ohio,39,"HELBIG,STEPHANIE J",V_Participant,
1019625,Seaman,1956-01-08T22:11:38Z,1040 SOUTH HAMPTON DRIVE,-84,F,Ohio,39,"VERDON,SETH E",V_Participant,
1019626,West Union,1938-03-08T22:11:38Z,2020 SOUTHWEST EXPRESSWAY #56,-84,M,Ohio,39,"SADLIER,TRISTAN R",V_Participant,
1019628,Lima,1941-10-08T22:11:38Z,250 W 9TH STREET,-84,M,Ohio,41,"LETCHER,JESSE M",V_Participant,
1019629,Lima,1941-02-08T22:11:38Z,710-040 WILLOW,-84,F,Ohio,41,"FRANK,JAXON A",V_Participant,
1019630,Lima,1948-08-08T22:11:38Z,444 RIBBONWOOD,-84,M,Ohio,41,"HALFORD,JAI A",V_Participant,
1019631,Lima,1945-04-08T22:11:38Z,PO BOX 2517,-84,F,Ohio,41,"BURLEY,LOGAN K",V_Participant,
1019632,Lima,1954-08-08T22:11:38Z,PO BOX 19180,-84,M,Ohio,41,"TOLIMAN,TAYLAH C",V_Participant,
1019633,Beaverdam,1949-01-08T22:11:38Z,3354 SACRAMENTO ST,-84,F,Ohio,41,"AINSWORTH,LILLY A",V_Participant,
1019636,Cairo,1945-12-08T22:11:38Z,1 ANDREW STREET,-84,M,Ohio,41,"HORNE,TRISTAN K",V_Participant,
1019637,Delphos,1941-10-08T22:11:38Z,2576 MCKINLEYVILLE,-84,F,Ohio,41,"EBDEN,JORDAN L",V_Participant,
1019638,Harrod,1955-12-08T22:11:38Z,65 MADISON AVE,-84,M,Ohio,41,"REINHOLD,INDIANA T",V_Participant,
1019639,Lafayette,1955-05-08T22:11:38Z,616-1/2 STEEKEE RD,-84,F,Ohio,41,"PURCELL,HAMISH C",V_Participant,
1019641,Ashland,1951-09-08T22:11:38Z,4748 E NORMAL,-82,F,Ohio,41,"HEAD,HENRY I",V_Participant,
